time,open,high,low,close,volume,spread,real_volume,pct_from_sma20,pct_from_sma50,rsi,rsi_lag1,macd_hist,bb_position,bb_width,atr_pct,return_1,return_5,body_ratio,volume_ratio,session,dow,momentum_alignment,trend_strength,vol_spike,rsi_extreme,atr_regime,is_london_session,is_ny_session,hour_sin,hour_cos,g2_bias,g2_pass,g3_zones,g3_pass,g4_status,g4_distance_atr,setup_candidate,setup_choch_within_6,setup_choch_age,setup_ready_to_trade,Target
2025-08-26 17:00:00,1.16511,1.16648,1.16428,1.1654200000000001,3948,12,0,0.18482381562320838,-0.13894963127278417,61.76879886000963,59.540762883676486,0.0004450722113176844,0.8727118293485406,0.4958893200311354,0.1550023657933241,0.029182545404604632,0.10479299089503069,0.14090909090910697,1.1772072636192863,1,1,3,0.16188672344799626,0,0,2,0,1,-0.9659258262890683,-0.25881904510252063,neutral,0,0,0,FAIL,,0,0,-1,0,1
2025-08-26 18:00:00,1.1654200000000001,1.16631,1.16482,1.16551,3219,12,0,0.17262547577290252,-0.14080411366662263,62.40119620328719,61.76879886000963,0.00045397711697946024,0.856235137071003,0.4845829560560605,0.15474525560238972,0.007722537797527629,0.0927492421184617,0.060402684563707384,0.9450691406594052,1,1,3,0.15671479471976257,0,0,2,0,1,-1.0,-1.8369701987210297e-16,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-26 19:00:00,1.16551,1.1661,1.16477,1.16483,2355,12,0,0.10222229288168935,-0.1871613901527384,54.5366311192833,62.40119620328719,0.0003980904363671253,0.7130395052363271,0.47982787402877713,0.15379313474314185,-0.05834355775583555,-0.042906301219391985,0.5112781954887972,0.6825196713472156,1,1,3,0.14469184151721387,0,0,2,0,1,-0.9659258262890684,0.2588190451025203,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-26 20:00:00,1.16482,1.16522,1.1637,1.16371,1844,12,0,-0.0019763983663010558,-0.2703826063854875,43.99824383556577,54.5366311192833,0.00027553621613605084,0.49568150235703456,0.45765878083098893,0.15523013220033705,-0.0961513697277705,-0.07470504387847576,0.7302631578947166,0.5262932572244025,2,1,1,0.13617950237589427,0,0,2,0,1,-0.8660254037844386,0.5000000000000001,neutral,0,0,0,FAIL,,0,0,-1,0,1
2025-08-26 21:00:00,1.1637,1.16469,1.16329,1.16429,1832,12,0,0.03802044511846469,-0.20719848009879124,49.795067780672916,43.99824383556577,0.00022548259409099015,0.5869876223681774,0.4370787944696565,0.15846567435947828,0.049840596024774975,-0.06780650255776566,0.4214285714286156,0.5182534406427248,2,1,2,0.12260946260862797,0,0,2,0,0,-0.7071067811865477,0.7071067811865474,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-26 22:00:00,1.1643,1.16482,1.16391,1.164,1721,12,0,0.0018471131554317027,-0.21556524024646012,46.988973045419684,49.795067780672916,0.00016745954803218345,0.5047508487793596,0.38879645326885626,0.15482326951398762,-0.0249078837746719,-0.12184448524996672,0.3296703296703055,0.4825459133604374,2,1,2,0.10870617670094591,0,0,2,0,0,-0.5000000000000004,0.8660254037844384,neutral,0,0,0,FAIL,,0,0,-1,0,1
2025-08-26 23:00:00,1.16401,1.16424,1.16327,1.16409,1208,12,0,0.012328745350415515,-0.19419473487917158,48.03754462849305,46.988973045419684,0.00013135212341512903,0.5320892948339355,0.3842011927721589,0.1438278581798366,0.007731958762891011,-0.12183507649011771,0.08247422680421339,0.3747595706396972,2,1,2,0.10326174011479354,0,0,2,0,0,-0.25881904510252157,0.9659258262890681,neutral,0,0,0,FAIL,,0,0,-1,0,1
2025-08-27 00:00:00,1.16399,1.1646,1.16393,1.16435,935,34,0,0.03372116249949142,-0.15889171953768808,51.251722356959604,48.03754462849305,0.00012142342139499692,0.58753712598013,0.3852212660848125,0.13164917274506063,0.022335042823140583,-0.04120772988333021,0.5373134328355588,0.3052562846882142,2,2,3,0.09630644101858975,0,0,2,0,0,0.0,1.0,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 01:00:00,1.16435,1.16471,1.16403,1.16426,950,12,0,0.023196075567658868,-0.15315007352197904,50.01604069704598,51.251722356959604,0.00010581058362354393,0.5602802515610883,0.3848038945914459,0.12399046850114245,-0.007729634560049714,0.047262634161437944,0.13235294117635535,0.3216849519165651,2,2,3,0.08817307454481896,0,0,2,0,0,0.25881904510252074,0.9659258262890683,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 02:00:00,1.16426,1.16434,1.16364,1.16365,870,12,0,-0.03406221315041202,-0.19098076074260067,42.081457139453605,50.01604069704598,5.402714152961735e-05,0.4072778413237312,0.36735785314637903,0.11233127290360712,-0.05239379520038945,-0.054969122813042226,0.8714285714286666,0.30224075039082854,2,2,1,0.11252148694650635,0,0,1,0,0,0.49999999999999994,0.8660254037844387,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 03:00:00,1.16365,1.16413,1.16329,1.16363,2289,12,0,-0.037927223542557786,-0.17971648544896593,41.83041014950991,42.081457139453605,1.9816521858416155e-05,0.39510144702879996,0.3615609793299124,0.1111055183225877,-0.0017187298586462951,-0.03178694158075812,0.02380952380967486,0.7941298917568692,2,2,1,0.10882185449576186,0,0,1,0,0,0.7071067811865476,0.7071067811865476,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 04:00:00,1.16363,1.16403,1.16299,1.16332,2623,12,0,-0.06142426988879383,-0.19356949807315493,37.79759747297588,41.83041014950991,-2.0138704315836558e-05,0.3322492156281831,0.36616383117856505,0.10567047023052083,-0.02664077069172155,-0.06614608836087443,0.2980769230769744,0.9108271407736648,2,2,0,0.1274968839809744,0,0,1,0,0,0.8660254037844386,0.5000000000000001,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 05:00:00,1.16332,1.16336,1.16242,1.16308,2001,12,0,-0.08599057969334005,-0.2027726447758252,34.80051272307952,37.79759747297588,-5.7086882927586324e-05,0.24927038378151437,0.3429613979802366,0.10219171755781303,-0.020630608946814455,-0.10907373212523108,0.2553191489362054,0.7297859148765454,2,2,0,0.14438161223458262,0,0,1,0,0,0.9659258262890683,0.25881904510252074,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 06:00:00,1.16308,1.16323,1.16211,1.16244,1755,12,0,-0.14234209004921766,-0.2454988445901786,27.97517331106711,34.80051272307952,-0.00011561037078003638,0.07164854416750416,0.33230210405746735,0.09714787122653262,-0.055026309454209166,-0.15632247092575158,0.5714285714285431,0.6883567688415603,2,2,0,0.19392046731969814,0,1,1,0,0,1.0,6.123233995736766e-17,neutral,0,0,0,FAIL,,0,0,-1,0,0
2025-08-27 07:00:00,1.16244,1.1625,1.16116,1.16136,1817,12,0,-0.2334895084350016,-0.32403100961485637,20.244241944866573,27.97517331106711,-0.0002124052192018298,-0.1673503185921127,0.3498754730912347,0.0919488481484763,-0.09290802105914597,-0.19679456881366297,0.8059701492536374,0.7501290122819693,0,2,0,0.27876025902492896,0,1,1,0,0,0.9659258262890683,-0.25881904510252063,neutral,0,0,0,FAIL,,0,0,-1,0,1
2025-08-27 08:00:00,1.16136,1.16198,1.16128,1.16197,1940,12,0,-0.1715255550739801,-0.25686665938747183,32.41608548251894,20.244241944866573,-0.00021977770277741883,0.05476957867083171,0.38525120220203374,0.08704429300485966,0.05252462630020993,-0.14265703015563513,0.8714285714286666,0.8270452317005585,0,2,0,0.21419610723072596,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,bearish,1,104,1,PASS,0.0,1,0,-1,0,1
2025-08-27 09:00:00,1.16197,1.16233,1.16138,1.1620300000000001,2954,12,0,-0.15607728338744736,-0.23714101107475014,33.566751078334136,32.41608548251894,-0.00020531429995335892,0.11992990844554177,0.4106539474050772,0.08470398477541227,0.005163644500294495,-0.11088952308907496,0.06315789473702171,1.2549386125153998,0,2,0,0.19660914723109874,0,0,0,1,0,0.7071067811865476,-0.7071067811865475,bearish,1,103,1,PASS,0.0,1,0,-1,0,0
2025-08-27 10:00:00,1.1620300000000001,1.16214,1.15957,1.16028,3623,12,0,-0.28480724376374067,-0.3707717169358048,21.339573393837938,33.566751078334136,-0.00029296480073078284,-0.09882616406401872,0.4756092182593624,0.09129569709774563,-0.15059852155281384,-0.24074010386214706,0.6809338521401427,1.5317943514290548,0,2,0,0.32778948034977273,1,1,1,1,0,0.49999999999999994,-0.8660254037844387,bearish,1,103,1,PASS,0.0,1,1,0,1,0
2025-08-27 11:00:00,1.16028,1.16031,1.15764,1.15881,4168,12,0,-0.38644191057294985,-0.4754942343618891,15.771384800669878,21.339573393837938,-0.00042148686201365576,-0.15104736040579636,0.593569583527812,0.09923973731673012,-0.12669355672769722,-0.3122741818932573,0.5505617977528501,1.772108843537415,0,2,0,0.43096807246741947,1,1,1,1,0,0.258819045102521,-0.9659258262890682,bearish,1,113,1,NEAR,0.24257425742581687,1,1,1,1,1
2025-08-27 12:00:00,1.15882,1.15944,1.15858,1.15894,3133,12,0,-0.34896863581509047,-0.4459291186422837,17.955872621670622,15.771384800669878,-0.0004658201708578353,-0.02619609805903165,0.663191226811304,0.09892044207884618,0.011218405087998207,-0.20837638630569755,0.13953488372105632,1.386743388292575,3,2,0,0.39744887722868705,0,1,1,1,0,1.2246467991473532e-16,-1.0,bearish,1,113,1,FAIL,0.9475138121545614,0,0,-1,0,0
2025-08-27 13:00:00,1.15894,1.15921,1.15781,1.1579,2665,12,0,-0.40619375592679163,-0.5139696292235942,14.487528605729352,17.955872621670622,-0.0005286665436450746,-0.04875603602444221,0.7402082697249809,0.10166187556290497,-0.08973717362418254,-0.35026721860289545,0.7428571428572154,1.2140676962325179,3,2,0,0.46008169257519294,0,1,1,1,1,-0.2588190451025208,-0.9659258262890683,bearish,1,112,1,FAIL,1.7818181818178607,0,0,-1,0,1
2025-08-27 14:00:00,1.1579,1.15893,1.15735,1.15856,3023,12,0,-0.31963175668408195,-0.4389225926716426,25.083732068254747,14.487528605729352,-0.0004901270690629653,0.08177387115081514,0.7642558286915241,0.1072143744944464,0.05699974091026849,-0.29861535416469964,0.4177215189874307,1.383334096005125,3,2,0,0.37927717467786226,0,1,1,1,1,-0.4999999999999997,-0.8660254037844388,bearish,1,108,1,FAIL,2.4882812500001177,0,0,-1,0,1
2025-08-27 15:00:00,1.15856,1.15978,1.1584,1.15858,4418,12,0,-0.2911023376399897,-0.4198494015461519,25.406918667807446,25.083732068254747,-0.0004297874185715436,0.1292994069945765,0.7852761585297243,0.11152815145633904,0.0017262809004270352,-0.14651635812045205,0.014492753623123113,1.930564355786668,3,2,0,0.3554758695930708,1,1,1,1,1,-0.7071067811865471,-0.7071067811865479,bearish,1,108,1,PASS,0.0,1,0,-1,0,1
